threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.59,634,13980,132544,193,0.7666263603385731,0.9045890093090552,0.04338305734227453,0.08211903374133799,rtdetr,plain,0,pretrained,test_full_seq
0.63,616,13034,133490,211,0.7448609431680774,0.911045289508886,0.04512820512820513,0.0851005042481177,rtdetr,plain,0,pretrained,test_full_seq
0.66,598,12499,134025,229,0.7230955259975816,0.9146965684802489,0.045659311292662444,0.08589485779948292,rtdetr,plain,0,pretrained,test_full_seq
0.69,583,11991,134533,244,0.7049576783555018,0.9181635772979171,0.046365516144425,0.08700843220655176,rtdetr,plain,0,pretrained,test_full_seq
0.72,554,11475,135049,273,0.6698911729141476,0.9216851846796429,0.04605536619835398,0.08618543870566273,rtdetr,plain,0,pretrained,test_full_seq
0.76,531,10603,135921,296,0.6420798065296252,0.9276364281619394,0.04769175498473145,0.08878856282919488,rtdetr,plain,0,pretrained,test_full_seq
0.79,506,9629,136895,321,0.6118500604594922,0.9342838033359723,0.04992599901332018,0.0923189199051268,rtdetr,plain,0,pretrained,test_full_seq
0.82,473,8117,138407,354,0.5719467956469165,0.9446029319428899,0.055064027939464494,0.10045662100456622,rtdetr,plain,0,pretrained,test_full_seq
0.85,420,6016,140508,407,0.5078597339782346,0.9589418798285605,0.06525792417650715,0.11565468814539447,rtdetr,plain,0,pretrained,test_full_seq
0.89,291,1565,144959,536,0.3518742442563482,0.9893191559061997,0.1567887931034483,0.21692135669027213,rtdetr,plain,0,pretrained,test_full_seq
0.92,130,185,146339,697,0.15719467956469166,0.9987374082061642,0.4126984126984127,0.22767075306479861,rtdetr,plain,0,pretrained,test_full_seq
0.95,30,0,146524,797,0.036275695284159616,1.0,1.0,0.07001166861143525,rtdetr,plain,0,pretrained,test_full_seq
0.01,765,154510,0,0,1.0,0.0,0.004926742875543391,0.009805178159446298,rtdetr,plain,0,pretrained,val_full_seq
0.04,765,132825,21685,0,1.0,0.1403469031130671,0.005726476532674602,0.011387741431282798,rtdetr,plain,0,pretrained,val_full_seq
0.07,759,127231,27279,6,0.9921568627450981,0.17655167950294479,0.005930150793030706,0.01178983340452798,rtdetr,plain,0,pretrained,val_full_seq
0.11,730,102595,51915,35,0.954248366013072,0.3359976700537182,0.007065085894023711,0.014026323374003266,rtdetr,plain,0,pretrained,val_full_seq
0.14,703,84455,70055,62,0.918954248366013,0.4534010743641188,0.00825524319500223,0.01636348823947022,rtdetr,plain,0,pretrained,val_full_seq
0.17,688,70566,83944,77,0.8993464052287582,0.5432916963303346,0.0096555982822017,0.019106069231730513,rtdetr,plain,0,pretrained,val_full_seq
0.2,670,60029,94481,95,0.8758169934640523,0.6114879295838457,0.011038073114878333,0.021801379669399972,rtdetr,plain,0,pretrained,val_full_seq
0.24,642,49898,104612,123,0.8392156862745098,0.6770565011973335,0.012702809655718243,0.025026800506773215,rtdetr,plain,0,pretrained,val_full_seq
0.27,625,43908,110602,140,0.8169934640522876,0.7158242184971847,0.014034536186648103,0.02759503730849044,rtdetr,plain,0,pretrained,val_full_seq
0.3,607,38774,115736,158,0.7934640522875817,0.7490518413047699,0.015413524288362408,0.030239625367408957,rtdetr,plain,0,pretrained,val_full_seq
0.33,586,34497,120013,179,0.7660130718954249,0.7767328975470843,0.01670324658666591,0.03269359517964741,rtdetr,plain,0,pretrained,val_full_seq
0.37,565,29854,124656,200,0.738562091503268,0.8067827325092227,0.018573917617278675,0.03623653155464341,rtdetr,plain,0,pretrained,val_full_seq
0.4,550,26980,127530,215,0.7189542483660131,0.8253834703255453,0.019978205593897565,0.03887612652412087,rtdetr,plain,0,pretrained,val_full_seq
0.43,534,24535,129975,231,0.6980392156862745,0.8412076888227299,0.02130120866408712,0.04134086862274522,rtdetr,plain,0,pretrained,val_full_seq
0.46,517,22369,132141,248,0.6758169934640523,0.8552261989515242,0.02259022983483352,0.04371908164559638,rtdetr,plain,0,pretrained,val_full_seq
0.5,494,19734,134776,271,0.6457516339869281,0.8722801113196557,0.02442159383033419,0.0470633068165579,rtdetr,plain,0,pretrained,val_full_seq
0.53,482,17793,136717,283,0.6300653594771242,0.8848424050223287,0.026374829001367988,0.05063025210084034,rtdetr,plain,0,pretrained,val_full_seq
0.56,465,16007,138503,300,0.6078431372549019,0.8964015274092292,0.028229723166585723,0.053953704240877184,rtdetr,plain,0,pretrained,val_full_seq
0.59,436,14439,140071,329,0.5699346405228758,0.9065497378810433,0.029310924369747898,0.055754475703324806,rtdetr,plain,0,pretrained,val_full_seq
0.63,408,12755,141755,357,0.5333333333333333,0.9174487088214355,0.030995973562257844,0.05858701895462378,rtdetr,plain,0,pretrained,val_full_seq
0.66,387,11680,142830,378,0.5058823529411764,0.9244061873017928,0.03207093726692633,0.060317955112219455,rtdetr,plain,0,pretrained,val_full_seq
0.69,371,10601,143909,394,0.4849673202614379,0.93138955407417,0.03381334305504922,0.06321888046349153,rtdetr,plain,0,pretrained,val_full_seq
0.72,352,9485,145025,413,0.46013071895424834,0.9386123875477316,0.03578326725627732,0.06640256555366911,rtdetr,plain,0,pretrained,val_full_seq
0.76,319,7985,146525,446,0.4169934640522876,0.9483204970552068,0.03841522157996147,0.07034954239717721,rtdetr,plain,0,pretrained,val_full_seq
0.79,282,6907,147603,483,0.3686274509803922,0.955297391754579,0.0392265961886215,0.07090771938647221,rtdetr,plain,0,pretrained,val_full_seq
0.82,246,5760,148750,519,0.3215686274509804,0.962720859491295,0.04095904095904096,0.07266282676118742,rtdetr,plain,0,pretrained,val_full_seq
0.85,206,4367,150143,559,0.269281045751634,0.9717364571872371,0.045047015088563305,0.07718246534282502,rtdetr,plain,0,pretrained,val_full_seq
0.89,108,2014,152496,657,0.1411764705882353,0.9869652449679632,0.05089538171536286,0.0748181503290613,rtdetr,plain,0,pretrained,val_full_seq
0.92,43,524,153986,722,0.05620915032679739,0.9966086337453887,0.07583774250440917,0.06456456456456457,rtdetr,plain,0,pretrained,val_full_seq
0.95,10,4,154506,755,0.013071895424836602,0.9999741117079801,0.7142857142857143,0.025673940949935817,rtdetr,plain,0,pretrained,val_full_seq
0.01,827,146524,0,0,1.0,0.0,0.00561244918595734,0.0111622508064625,rtdetr,plain,0,scratch,test_full_seq
0.04,827,141050,5474,0,1.0,0.037359067456525896,0.00582899271904537,0.011590424935530889,rtdetr,plain,0,scratch,test_full_seq
0.07,817,103443,43081,10,0.9879081015719468,0.2940200922715733,0.007836178783809707,0.015549021287124005,rtdetr,plain,0,scratch,test_full_seq
0.11,772,67514,79010,55,0.9334945586457074,0.5392290682755043,0.01130539202764842,0.022340225427922383,rtdetr,plain,0,scratch,test_full_seq
0.14,750,51117,95407,77,0.9068923821039904,0.6511356501324015,0.014460061310659958,0.02846623904049797,rtdetr,plain,0,scratch,test_full_seq
0.17,735,38110,108414,92,0.8887545344619106,0.7399060904698207,0.01892135409962672,0.037053841500302484,rtdetr,plain,0,scratch,test_full_seq
0.2,727,28101,118423,100,0.879081015719468,0.8082157189265923,0.025218537532954072,0.049030517619288484,rtdetr,plain,0,scratch,test_full_seq
0.24,706,19072,127452,121,0.8536880290205562,0.8698370232862875,0.03569622813226818,0.06852705653967484,rtdetr,plain,0,scratch,test_full_seq
0.27,694,14255,132269,133,0.8391777509068924,0.9027121836695695,0.04642451000066894,0.08798174442190669,rtdetr,plain,0,scratch,test_full_seq
0.3,683,11332,135192,144,0.8258766626360339,0.9226611340121755,0.056845609654598415,0.1063697243420028,rtdetr,plain,0,scratch,test_full_seq
0.33,672,9515,137009,155,0.8125755743651754,0.9350618328737954,0.06596642780013744,0.1220265117123661,rtdetr,plain,0,scratch,test_full_seq
0.37,660,7765,138759,167,0.7980652962515115,0.9470052687614315,0.07833827893175074,0.14267185473411154,rtdetr,plain,0,scratch,test_full_seq
0.4,652,6873,139651,175,0.788391777509069,0.9530930086538724,0.08664451827242525,0.15613026819923373,rtdetr,plain,0,scratch,test_full_seq
0.43,643,6075,140449,184,0.777509068923821,0.9585392154186345,0.09571300982435249,0.1704440026507621,rtdetr,plain,0,scratch,test_full_seq
0.46,634,5413,141111,193,0.7666263603385731,0.9630572465944146,0.10484537787332561,0.18446319464649402,rtdetr,plain,0,scratch,test_full_seq
0.5,614,4662,141862,213,0.7424425634824667,0.9681826867953373,0.11637604245640637,0.20121251843355725,rtdetr,plain,0,scratch,test_full_seq
0.53,605,4193,142331,222,0.7315598548972189,0.9713835276132238,0.12609420591913298,0.21511111111111111,rtdetr,plain,0,scratch,test_full_seq
0.56,593,3715,142809,234,0.717049576783555,0.9746457918156752,0.13765088207985143,0.23096397273612462,rtdetr,plain,0,scratch,test_full_seq
0.59,586,3297,143227,241,0.7085852478839177,0.9774985667876935,0.15091424156579963,0.24883227176220804,rtdetr,plain,0,scratch,test_full_seq
0.63,575,2824,143700,252,0.6952841596130592,0.9807267068876089,0.1691674021771109,0.2721249408424042,rtdetr,plain,0,scratch,test_full_seq
0.66,568,2566,143958,259,0.686819830713422,0.9824875105784718,0.18123803446075304,0.28679626356980564,rtdetr,plain,0,scratch,test_full_seq
0.69,550,2295,144229,277,0.6650544135429263,0.9843370369359286,0.19332161687170474,0.2995642701525054,rtdetr,plain,0,scratch,test_full_seq
0.72,528,2006,144518,299,0.6384522370012092,0.9863094100625154,0.20836621941594316,0.31419220470098186,rtdetr,plain,0,scratch,test_full_seq
0.76,500,1506,145018,327,0.6045949214026602,0.9897218203161257,0.24925224327018944,0.3529827038475115,rtdetr,plain,0,scratch,test_full_seq
0.79,476,1109,145415,351,0.5755743651753326,0.9924312740574923,0.3003154574132492,0.3946932006633499,rtdetr,plain,0,scratch,test_full_seq
0.82,457,761,145763,370,0.5525997581620314,0.9948063115940051,0.37520525451559933,0.44694376528117363,rtdetr,plain,0,scratch,test_full_seq
0.85,425,519,146005,402,0.5139056831922612,0.9964579181567524,0.4502118644067797,0.4799548277809147,rtdetr,plain,0,scratch,test_full_seq
0.89,364,210,146314,463,0.44014510278113667,0.9985667876934836,0.6341463414634146,0.5196288365453248,rtdetr,plain,0,scratch,test_full_seq
0.92,253,66,146458,574,0.3059250302297461,0.9995495618465234,0.7931034482758621,0.4415357766143107,rtdetr,plain,0,scratch,test_full_seq
0.95,66,29,146495,761,0.07980652962515115,0.9998020802052906,0.6947368421052632,0.14316702819956617,rtdetr,plain,0,scratch,test_full_seq
0.01,765,154510,0,0,1.0,0.0,0.004926742875543391,0.009805178159446298,rtdetr,plain,0,scratch,val_full_seq
0.04,764,125670,28840,1,0.9986928104575163,0.18665458546372404,0.006042678393470111,0.012012673055605782,rtdetr,plain,0,scratch,val_full_seq
0.07,755,94427,60083,10,0.9869281045751634,0.3888615623584234,0.00793217204933706,0.015737855274266004,rtdetr,plain,0,scratch,val_full_seq
0.11,719,67029,87481,46,0.9398692810457516,0.5661834185489613,0.010612859420204287,0.020988717469677287,rtdetr,plain,0,scratch,val_full_seq
0.14,689,51417,103093,76,0.9006535947712418,0.6672254223027636,0.013223045330672091,0.02606343742316204,rtdetr,plain,0,scratch,val_full_seq
0.17,669,39970,114540,96,0.8745098039215686,0.7413112419908097,0.016462019242599473,0.03231571828808811,rtdetr,plain,0,scratch,val_full_seq
0.2,652,32500,122010,113,0.8522875816993464,0.7896576273380363,0.019666988416988416,0.03844679659167969,rtdetr,plain,0,scratch,val_full_seq
0.24,626,26236,128274,139,0.8183006535947712,0.830198692641253,0.02330429603156876,0.04531798602816086,rtdetr,plain,0,scratch,val_full_seq
0.27,607,23035,131475,158,0.7934640522875817,0.8509157983302051,0.025674646814990272,0.04973982873765723,rtdetr,plain,0,scratch,val_full_seq
0.3,592,20353,134157,173,0.7738562091503268,0.8682738981295709,0.028264502267844355,0.05453707968678029,rtdetr,plain,0,scratch,val_full_seq
0.33,572,17924,136586,193,0.7477124183006536,0.8839945634586758,0.03092560553633218,0.059394631639063396,rtdetr,plain,0,scratch,val_full_seq
0.37,551,15253,139257,214,0.7202614379084967,0.9012814704549867,0.03486459124272336,0.06650974711811214,rtdetr,plain,0,scratch,val_full_seq
0.4,536,13580,140930,229,0.7006535947712418,0.9121092485923241,0.037971096627939925,0.07203816947785766,rtdetr,plain,0,scratch,val_full_seq
0.43,508,12249,142261,257,0.6640522875816993,0.9207235777619571,0.039821274594340365,0.07513681408075729,rtdetr,plain,0,scratch,val_full_seq
0.46,495,11032,143478,270,0.6470588235294118,0.928600090609022,0.04294265637199618,0.08054018874064431,rtdetr,plain,0,scratch,val_full_seq
0.5,469,9733,144777,296,0.6130718954248366,0.9370073134424957,0.045971378161144875,0.08552931521838243,rtdetr,plain,0,scratch,val_full_seq
0.53,448,8954,145556,317,0.5856209150326798,0.9420490583133778,0.04764943629015103,0.08812825808989869,rtdetr,plain,0,scratch,val_full_seq
0.56,438,8254,146256,327,0.5725490196078431,0.9465795094168662,0.05039116428900138,0.09262979803320293,rtdetr,plain,0,scratch,val_full_seq
0.59,417,7249,147261,348,0.5450980392156862,0.9530839427868746,0.0543960344377772,0.09892064998220852,rtdetr,plain,0,scratch,val_full_seq
0.63,382,4835,149675,383,0.4993464052287582,0.9687075270209048,0.0732221583285413,0.12771648278167838,rtdetr,plain,0,scratch,val_full_seq
0.66,368,3016,151494,397,0.48104575163398694,0.9804802278169698,0.10874704491725769,0.17739214268498435,rtdetr,plain,0,scratch,val_full_seq
0.69,346,1979,152531,419,0.4522875816993464,0.9871917675231376,0.14881720430107526,0.22394822006472487,rtdetr,plain,0,scratch,val_full_seq
0.72,322,1477,153033,443,0.42091503267973857,0.9904407481716394,0.17898832684824903,0.25117004680187205,rtdetr,plain,0,scratch,val_full_seq
0.76,297,1065,153445,468,0.38823529411764707,0.9931072422496926,0.21806167400881057,0.27926657263751764,rtdetr,plain,0,scratch,val_full_seq
0.79,268,777,153733,497,0.3503267973856209,0.9949711992751278,0.25645933014354066,0.2961325966850829,rtdetr,plain,0,scratch,val_full_seq
0.82,240,509,154001,525,0.3137254901960784,0.9967057148404634,0.3204272363150868,0.31704095112285335,rtdetr,plain,0,scratch,val_full_seq
0.85,208,303,154207,557,0.2718954248366013,0.99803896187949,0.4070450097847358,0.32601880877742945,rtdetr,plain,0,scratch,val_full_seq
0.89,147,152,154358,618,0.19215686274509805,0.9990162449032425,0.4916387959866221,0.27631578947368424,rtdetr,plain,0,scratch,val_full_seq
0.92,73,75,154435,692,0.09542483660130718,0.9995145945246262,0.49324324324324326,0.15991237677984663,rtdetr,plain,0,scratch,val_full_seq
0.95,14,15,154495,751,0.018300653594771243,0.9999029189049252,0.4827586206896552,0.03526448362720403,rtdetr,plain,0,scratch,val_full_seq
0.01,703,35567,110957,124,0.8500604594921403,0.7572616090196828,0.01938240970499035,0.03790063886567647,yolo,clahe,0,pretrained,test_full_seq
0.04,630,18419,128105,197,0.7617896009673518,0.8742936310775027,0.033072602236337866,0.06339303682833568,yolo,clahe,0,pretrained,test_full_seq
0.07,596,13433,133091,231,0.720677146311971,0.9083221861265048,0.04248342718654216,0.08023694130317716,yolo,clahe,0,pretrained,test_full_seq
0.11,563,10110,136414,264,0.6807738814993954,0.9310010646719992,0.05274992972922327,0.09791304347826085,yolo,clahe,0,pretrained,test_full_seq
0.14,549,8573,137951,278,0.6638452237001209,0.9414908137915973,0.0601841701381276,0.11036285053774247,yolo,clahe,0,pretrained,test_full_seq
0.17,520,7426,139098,307,0.6287787182587666,0.9493188829133794,0.06544173168890008,0.11854553744443179,yolo,clahe,0,pretrained,test_full_seq
0.2,507,6539,139985,320,0.6130592503022975,0.9553724987032841,0.07195571955719557,0.1287946145052712,yolo,clahe,0,pretrained,test_full_seq
0.24,482,5605,140919,345,0.5828295042321644,0.9617468810570282,0.07918514867750945,0.13942724905987852,yolo,clahe,0,pretrained,test_full_seq
0.27,474,5012,141512,353,0.5731559854897219,0.9657939996178101,0.08640174990885892,0.15016632345952796,yolo,clahe,0,pretrained,test_full_seq
0.3,463,4585,141939,364,0.5598548972188634,0.9687081979743932,0.09171949286846276,0.15761702127659577,yolo,clahe,0,pretrained,test_full_seq
0.33,450,4204,142320,377,0.5441354292623942,0.9713084545876444,0.09669101847872798,0.16420361247947454,yolo,clahe,0,pretrained,test_full_seq
0.37,438,3738,142786,389,0.5296251511487303,0.9744888209440091,0.10488505747126436,0.17509494303417947,yolo,clahe,0,pretrained,test_full_seq
0.4,425,3478,143046,402,0.5139056831922612,0.9762632742758866,0.1088905969766846,0.17970401691331925,yolo,clahe,0,pretrained,test_full_seq
0.43,408,3199,143325,419,0.49334945586457074,0.9781673991974011,0.11311339062933186,0.1840324763193505,yolo,clahe,0,pretrained,test_full_seq
0.46,395,2979,143545,432,0.47762998790810157,0.9796688597089896,0.11707172495554238,0.18805046417519639,yolo,clahe,0,pretrained,test_full_seq
0.5,381,2673,143851,446,0.4607013301088271,0.9817572547841992,0.12475442043222004,0.19634114918835352,yolo,clahe,0,pretrained,test_full_seq
0.53,360,2468,144056,467,0.43530834340991537,0.9831563429881794,0.1272984441301273,0.19699042407660738,yolo,clahe,0,pretrained,test_full_seq
0.56,351,2278,144246,476,0.4244256348246675,0.9844530588845514,0.13351084062381133,0.203125,yolo,clahe,0,pretrained,test_full_seq
0.59,335,2115,144409,492,0.40507859733978235,0.9855655046272283,0.13673469387755102,0.20445529447665547,yolo,clahe,0,pretrained,test_full_seq
0.63,307,1893,144631,520,0.37122128174123337,0.9870806147798313,0.13954545454545456,0.2028410967955071,yolo,clahe,0,pretrained,test_full_seq
0.66,291,1715,144809,536,0.3518742442563482,0.9882954328301166,0.14506480558325024,0.20543593363925167,yolo,clahe,0,pretrained,test_full_seq
0.69,280,1507,145017,547,0.3385731559854897,0.9897149954956185,0.15668718522663683,0.21423106350420812,yolo,clahe,0,pretrained,test_full_seq
0.72,265,1292,145232,562,0.32043530834340994,0.9911823319046709,0.170199100834939,0.22231543624161076,yolo,clahe,0,pretrained,test_full_seq
0.76,241,1009,145515,586,0.2914147521160822,0.9931137561082144,0.1928,0.2320654790563312,yolo,clahe,0,pretrained,test_full_seq
0.79,222,789,145735,605,0.26844014510278114,0.9946152166198029,0.2195845697329377,0.2415669205658324,yolo,clahe,0,pretrained,test_full_seq
0.82,215,562,145962,612,0.2599758162031439,0.996164450874942,0.2767052767052767,0.2680798004987531,yolo,clahe,0,pretrained,test_full_seq
0.85,196,312,146212,631,0.2370012091898428,0.9978706560017472,0.3858267716535433,0.2936329588014981,yolo,clahe,0,pretrained,test_full_seq
0.89,172,40,146484,655,0.2079806529625151,0.9997270071797112,0.8113207547169812,0.33108758421559187,yolo,clahe,0,pretrained,test_full_seq
0.92,141,8,146516,686,0.17049576783555018,0.9999454014359422,0.9463087248322147,0.2889344262295082,yolo,clahe,0,pretrained,test_full_seq
0.95,81,1,146523,746,0.09794437726723096,0.9999931751794928,0.9878048780487805,0.1782178217821782,yolo,clahe,0,pretrained,test_full_seq
0.01,470,21832,132678,295,0.6143790849673203,0.8587017021552004,0.021074343108241415,0.04075085620149998,yolo,clahe,0,pretrained,val_full_seq
0.04,381,14546,139964,384,0.4980392156862745,0.90585722606951,0.02552421786025323,0.04855977568187611,yolo,clahe,0,pretrained,val_full_seq
0.07,337,12328,142182,428,0.44052287581699345,0.9202122839945635,0.026608764311093564,0.05018615040953091,yolo,clahe,0,pretrained,val_full_seq
0.11,286,10645,143865,479,0.3738562091503268,0.9311047828619506,0.026164120391546978,0.048905608755129955,yolo,clahe,0,pretrained,val_full_seq
0.14,262,9733,144777,503,0.34248366013071896,0.9370073134424957,0.02621310655327664,0.04869888475836432,yolo,clahe,0,pretrained,val_full_seq
0.17,243,9011,145499,522,0.3176470588235294,0.9416801501520937,0.026258915063756213,0.048507835113284756,yolo,clahe,0,pretrained,val_full_seq
0.2,232,8335,146175,533,0.3032679738562091,0.9460552715034626,0.027080658340142408,0.049721388769824265,yolo,clahe,0,pretrained,val_full_seq
0.24,216,7568,146942,549,0.2823529411764706,0.9510193514982849,0.02774922918807811,0.05053222599134402,yolo,clahe,0,pretrained,val_full_seq
0.27,200,7031,147479,565,0.26143790849673204,0.954494854701961,0.027658691743880515,0.05002501250625313,yolo,clahe,0,pretrained,val_full_seq
0.3,186,6540,147970,579,0.24313725490196078,0.9576726425474079,0.027653880463871544,0.04965959150981177,yolo,clahe,0,pretrained,val_full_seq
0.33,174,6019,148491,591,0.22745098039215686,0.9610445925830043,0.028096237687711932,0.050014371945961485,yolo,clahe,0,pretrained,val_full_seq
0.37,165,5364,149146,600,0.21568627450980393,0.9652838004012685,0.02984264785675529,0.05243088655862727,yolo,clahe,0,pretrained,val_full_seq
0.4,155,4858,149652,610,0.20261437908496732,0.9685586693417901,0.03091960901655695,0.05365178262374524,yolo,clahe,0,pretrained,val_full_seq
0.43,144,4418,150092,621,0.18823529411764706,0.971406381463983,0.03156510302498904,0.05406420123897128,yolo,clahe,0,pretrained,val_full_seq
0.46,132,3950,150560,633,0.17254901960784313,0.9744353116303152,0.03233708966193043,0.05446668042087889,yolo,clahe,0,pretrained,val_full_seq
0.5,123,3377,151133,642,0.1607843137254902,0.9781438094621707,0.03514285714285714,0.057678780773739745,yolo,clahe,0,pretrained,val_full_seq
0.53,117,2958,151552,648,0.15294117647058825,0.9808556080512588,0.03804878048780488,0.06093749999999999,yolo,clahe,0,pretrained,val_full_seq
0.56,113,2543,151967,652,0.1477124183006536,0.9835415183483269,0.04254518072289157,0.06606255480853551,yolo,clahe,0,pretrained,val_full_seq
0.59,109,2151,152359,656,0.14248366013071895,0.9860785709662805,0.048230088495575224,0.07206611570247934,yolo,clahe,0,pretrained,val_full_seq
0.63,103,1637,152873,662,0.134640522875817,0.989405216490842,0.05919540229885058,0.08223552894211576,yolo,clahe,0,pretrained,val_full_seq
0.66,95,1330,153180,670,0.12418300653594772,0.991392142903372,0.06666666666666667,0.0867579908675799,yolo,clahe,0,pretrained,val_full_seq
0.69,91,1032,153478,674,0.11895424836601307,0.9933208206588571,0.08103294746215495,0.09639830508474576,yolo,clahe,0,pretrained,val_full_seq
0.72,87,749,153761,678,0.11372549019607843,0.9951524173192674,0.10406698564593302,0.10868207370393504,yolo,clahe,0,pretrained,val_full_seq
0.76,78,466,154044,687,0.10196078431372549,0.9969840139796777,0.14338235294117646,0.11917494270435446,yolo,clahe,0,pretrained,val_full_seq
0.79,71,334,154176,694,0.09281045751633987,0.9978383276163355,0.17530864197530865,0.12136752136752137,yolo,clahe,0,pretrained,val_full_seq
0.82,67,243,154267,698,0.08758169934640522,0.998427286259789,0.2161290322580645,0.12465116279069767,yolo,clahe,0,pretrained,val_full_seq
0.85,59,169,154341,706,0.07712418300653595,0.9989062196621578,0.25877192982456143,0.11883182275931521,yolo,clahe,0,pretrained,val_full_seq
0.89,44,108,154402,721,0.05751633986928104,0.9993010161154617,0.2894736842105263,0.09596510359869137,yolo,clahe,0,pretrained,val_full_seq
0.92,31,71,154439,734,0.040522875816993466,0.9995404828166462,0.30392156862745096,0.07151095732410612,yolo,clahe,0,pretrained,val_full_seq
0.95,15,35,154475,750,0.0196078431372549,0.9997734774448256,0.3,0.03680981595092025,yolo,clahe,0,pretrained,val_full_seq
0.01,548,33503,113021,279,0.6626360338573156,0.7713480385465862,0.01609350679862559,0.03142382017317506,yolo,clahe,0,scratch,test_full_seq
0.04,448,8495,138029,379,0.5417170495767836,0.9420231497911605,0.0500950464050095,0.0917093142272262,yolo,clahe,0,scratch,test_full_seq
0.07,421,5376,141148,406,0.5090689238210399,0.9633097649531818,0.07262377091599102,0.1271135265700483,yolo,clahe,0,scratch,test_full_seq
0.11,380,3910,142614,447,0.45949214026602175,0.9733149518167672,0.08857808857808858,0.14852452608950556,yolo,clahe,0,scratch,test_full_seq
0.14,362,3495,143029,465,0.437726723095526,0.9761472523272638,0.09385532797511019,0.15456874466268147,yolo,clahe,0,scratch,test_full_seq
0.17,344,3199,143325,483,0.4159613059250302,0.9781673991974011,0.09709285915890488,0.1574370709382151,yolo,clahe,0,scratch,test_full_seq
0.2,328,2924,143600,499,0.3966142684401451,0.9800442248368868,0.1008610086100861,0.1608237313066928,yolo,clahe,0,scratch,test_full_seq
0.24,316,2616,143908,511,0.38210399032648124,0.9821462695531108,0.1077762619372442,0.1681298217611067,yolo,clahe,0,scratch,test_full_seq
0.27,304,2381,144143,523,0.3675937122128174,0.9837501023723076,0.11322160148975792,0.17312072892938496,yolo,clahe,0,scratch,test_full_seq
0.3,296,2154,144370,531,0.35792019347037485,0.9852993366274467,0.12081632653061225,0.18065303631370155,yolo,clahe,0,scratch,test_full_seq
0.33,281,1927,144597,546,0.33978234582829503,0.9868485708825858,0.1272644927536232,0.18517298187808898,yolo,clahe,0,scratch,test_full_seq
0.37,267,1666,144858,560,0.32285368802902054,0.9886298490349704,0.1381272633212623,0.1934782608695652,yolo,clahe,0,scratch,test_full_seq
0.4,259,1475,145049,568,0.313180169286578,0.9899333897518495,0.14936562860438293,0.20226474033580633,yolo,clahe,0,scratch,test_full_seq
0.43,248,1264,145260,579,0.2998790810157195,0.9913734268788731,0.164021164021164,0.21205643437366395,yolo,clahe,0,scratch,test_full_seq
0.46,239,1076,145448,588,0.2889963724304716,0.9926564931342305,0.1817490494296578,0.223155929038282,yolo,clahe,0,scratch,test_full_seq
0.5,223,828,145696,604,0.26964933494558646,0.9943490486200213,0.21217887725975262,0.23748668796592118,yolo,clahe,0,scratch,test_full_seq
0.53,220,694,145830,607,0.2660217654171705,0.9952635745679889,0.24070021881838075,0.2527283170591614,yolo,clahe,0,scratch,test_full_seq
0.56,210,560,145964,617,0.2539298669891173,0.9961781005159565,0.2727272727272727,0.2629931120851597,yolo,clahe,0,scratch,test_full_seq
0.59,198,432,146092,629,0.23941958887545345,0.9970516775408806,0.3142857142857143,0.2717913520933425,yolo,clahe,0,scratch,test_full_seq
0.63,183,301,146223,644,0.22128174123337363,0.9979457290273266,0.378099173553719,0.2791762013729977,yolo,clahe,0,scratch,test_full_seq
0.66,175,223,146301,652,0.21160822249093109,0.9984780650268897,0.4396984924623116,0.28571428571428575,yolo,clahe,0,scratch,test_full_seq
0.69,173,171,146353,654,0.20918984280532044,0.9988329556932652,0.502906976744186,0.29547395388556785,yolo,clahe,0,scratch,test_full_seq
0.72,168,127,146397,659,0.20314389359129384,0.999133247795583,0.5694915254237288,0.29946524064171126,yolo,clahe,0,scratch,test_full_seq
0.76,160,90,146434,667,0.19347037484885127,0.9993857661543502,0.64,0.29712163416898796,yolo,clahe,0,scratch,test_full_seq
0.79,154,66,146458,673,0.18621523579201935,0.9995495618465234,0.7,0.2941738299904489,yolo,clahe,0,scratch,test_full_seq
0.82,140,41,146483,687,0.16928657799274485,0.9997201823592039,0.7734806629834254,0.2777777777777778,yolo,clahe,0,scratch,test_full_seq
0.85,123,31,146493,704,0.1487303506650544,0.9997884305642761,0.7987012987012987,0.2507645259938838,yolo,clahe,0,scratch,test_full_seq
0.89,101,10,146514,726,0.12212817412333736,0.9999317517949278,0.9099099099099099,0.21535181236673773,yolo,clahe,0,scratch,test_full_seq
0.92,69,0,146524,758,0.08343409915356712,1.0,1.0,0.15401785714285715,yolo,clahe,0,scratch,test_full_seq
0.95,30,0,146524,797,0.036275695284159616,1.0,1.0,0.07001166861143525,yolo,clahe,0,scratch,test_full_seq
0.01,387,28477,126033,378,0.5058823529411764,0.8156947770370849,0.01340770509977827,0.02612305511492119,yolo,clahe,0,scratch,val_full_seq
0.04,273,10014,144496,492,0.3568627450980392,0.9351886609280953,0.026538349372995044,0.049402823018458206,yolo,clahe,0,scratch,val_full_seq
0.07,246,6076,148434,519,0.3215686274509804,0.9606756844217202,0.03891173679215438,0.06942288697615352,yolo,clahe,0,scratch,val_full_seq
0.11,225,4141,150369,540,0.29411764705882354,0.9731991456863633,0.051534585432890516,0.08770220229974664,yolo,clahe,0,scratch,val_full_seq
